,text,author
47,There's an odd feeling of satisfaction about laying in a cold room with nothing but the sound of music,85879831-9972-484c-8686-103c2bfae297
48,Should really buy my text books now,85879831-9972-484c-8686-103c2bfae297
49,Is money really the answer though?,85879831-9972-484c-8686-103c2bfae297
50,I need to change my ways.,85879831-9972-484c-8686-103c2bfae297
51,Tell me something I don't know,85879831-9972-484c-8686-103c2bfae297
52,When my room is clean I feel like I have my life together,85879831-9972-484c-8686-103c2bfae297
53,I need to immerse myself in a few good books,85879831-9972-484c-8686-103c2bfae297
54,I could go for some late night whataburger right now.,85879831-9972-484c-8686-103c2bfae297
55,"I need to completely cut out smoking and drinking and replace it with my fitness, and school",85879831-9972-484c-8686-103c2bfae297
56,It's hard but it's not impossible,85879831-9972-484c-8686-103c2bfae297
57,I think it's time I start picking out who I do and don't need in my life.,85879831-9972-484c-8686-103c2bfae297
58,I gotta shut shit down be a man pick friends all selective now,85879831-9972-484c-8686-103c2bfae297
59,I go on my trips sometimes but who doesn't?,85879831-9972-484c-8686-103c2bfae297
60,I chase money like a hard to get female then throw it back up in the water like a seashell.,85879831-9972-484c-8686-103c2bfae297
61,I just wanna be who I am,85879831-9972-484c-8686-103c2bfae297
62,I was supposed to read the first chapter from a book I haven't even bought yet by tommorow,85879831-9972-484c-8686-103c2bfae297
63,"Tables turn, bridges burn, you live and learn.",85879831-9972-484c-8686-103c2bfae297
64,Can't wait to live out on my own again,85879831-9972-484c-8686-103c2bfae297
65,I was supposed to wake up earlier than usual but snooze buttons exist. So yea you get the jist of it.,85879831-9972-484c-8686-103c2bfae297
66,I wish I was able to wake up early.,85879831-9972-484c-8686-103c2bfae297
67,Let me rephrase that. I wish I was able to get out of bed right after I wake up early.,85879831-9972-484c-8686-103c2bfae297
68,Treating my mom to some Olive Garden cause she deserves it.,85879831-9972-484c-8686-103c2bfae297
69,"Happens to the best of us RT “@username: True life: 
I cry in my car b4 class”",85879831-9972-484c-8686-103c2bfae297
70,"Am I the only one that asked what a ""Super Salad"" was the first time I went to Olive Garden?",85879831-9972-484c-8686-103c2bfae297
71,"I put earrings today after the longest time, and i already took them off.",85879831-9972-484c-8686-103c2bfae297
72,I want my backpack I ordered to arrive already ????,85879831-9972-484c-8686-103c2bfae297
73,I'm trapped in my conscious,85879831-9972-484c-8686-103c2bfae297
74,@username fuck yea dude. Its totes wicked!,85879831-9972-484c-8686-103c2bfae297
75,What's the hol up,85879831-9972-484c-8686-103c2bfae297
76,I need my own car already man relying on rides is such a draaaaag.,85879831-9972-484c-8686-103c2bfae297
77,Learning to make music is hard and not easy but that's why I like it,85879831-9972-484c-8686-103c2bfae297
78,Ima bad muhhfucka straight down to the bristle,85879831-9972-484c-8686-103c2bfae297
79,Ima take a quick nap before work,85879831-9972-484c-8686-103c2bfae297
80,I need like at least a half a day nap.,85879831-9972-484c-8686-103c2bfae297
81,"“@username: If you find a solid, moraled woman, don’t be an idiot and do things to lose her.” 

Or learn the hard way. Like me...",85879831-9972-484c-8686-103c2bfae297
82,"Sometimes I gotta pause the hip hop, and play some indie rock.",85879831-9972-484c-8686-103c2bfae297
83,When I listen to awesome music I want people to be around me so we can enjoy the awesome music together,85879831-9972-484c-8686-103c2bfae297
84,This song holds many memories. http://t.co/sBeCwnbkCd,85879831-9972-484c-8686-103c2bfae297
85,I will have a model wife,85879831-9972-484c-8686-103c2bfae297
86,5 rts and I'll yank the girl that sits in front of me hair.,85879831-9972-484c-8686-103c2bfae297
87,& I'll snapchat it,85879831-9972-484c-8686-103c2bfae297
88,Gotta be by 9:50 cause that's when class ends,85879831-9972-484c-8686-103c2bfae297
89,Aww shit tf did I get into,85879831-9972-484c-8686-103c2bfae297
90,Jk guys that's rude I'm not mean to my peers,85879831-9972-484c-8686-103c2bfae297
91,@username Who ju calling a puss?,85879831-9972-484c-8686-103c2bfae297
92,I like being one of the very few black people in my school.,85879831-9972-484c-8686-103c2bfae297
93,@username Black student union? Tf is bsu?,85879831-9972-484c-8686-103c2bfae297
94,@username She looks like a cookie?,85879831-9972-484c-8686-103c2bfae297
95,I'm sitting down minding my business and some girl is walking and staring at me so then she stops and starts waving.,85879831-9972-484c-8686-103c2bfae297
96,At first I'm confused cause idk who this girl is or if she's even waving at me. She's like 'do you remember me?' I'm like Nah.,85879831-9972-484c-8686-103c2bfae297
97,Apparently I sold her some shoes at Zumiez. lol,85879831-9972-484c-8686-103c2bfae297
98,"I hold the door open for a girl and she don't know how to respond to my courtesy she's like, ummmmm thanks?",85879831-9972-484c-8686-103c2bfae297
99,I always wonder how people perceive me as at first look.,85879831-9972-484c-8686-103c2bfae297
0,How to Test Your Startup Idea for $50 http://t.co/JTRdxtnd,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
1,"@username @username @username @username @username You've been quoted in my #Storify story ""New Story"" http://t.co/Uu5AggZP",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
2,New Story http://t.co/Uu5AggZP #storify #caceroludos,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
3,@username @username @username @username You've been quoted in my   #Storify story #caceroludos http://t.co/Uu5AggZP,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
4,@username @username @username @username @username You've been quoted in my   #Storify story #caceroludos http://t.co/Uu5AggZP,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
5,@username You've been quoted in my   #Storify story #caceroludos http://t.co/Uu5AggZP,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
6,"Business models are a commodity Stop asking ""But how will they make money?"": http://t.co/1lx60Fs9",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
7,Y Combinator Alum Flutter Raises $1.4 Million For Gesture Recognition Tech  http://t.co/sKlQFKds,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
8,"Montreal Protests, 4 Months In (photos)- The Atlantic http://t.co/SVF238VM",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
9,"""I don't want to archieve immortality through my work... I want to achieve it through not dying.""  Woody Allen",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
10,Por comer en la oficina d Lvk (@username St. Andrews) http://t.co/vuR3WBK6,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
11,@username take it easy !,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
12,I'm at Aeroparque Jorge Newbery (AEP) (Ciudad de Buenos Aires) w/ 7 others http://t.co/2eY8mVWH,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
13,"@username, your Klout Score is decent (I'm a 53). Check out your @username profile today! http://t.co/RGRMddEm",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
14,Just posted a photo http://t.co/Mp1JLNrP,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
15,Just posted a photo http://t.co/LelXvEPM,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
16,@username a torrar ?,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
17,I'm at Aeroparque Jorge Newbery (AEP) w/ @username @username http://t.co/dsf4KbLJ,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
18,"I just unlocked the ""Swarm"" badge on @username! http://t.co/OY7jUNga",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
19,Just posted a photo http://t.co/ItP3vnRX,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
20,Los yankis bailan cuarteto pero despasito ! :p (@username Edinburgh Castle w/ 3 others) http://t.co/RLp6mlF8,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
21,A lot people with pride  http://t.co/yofp2BHU,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
22,Just posted a photo http://t.co/4H81DAbJ,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
23,Just posted a photo http://t.co/jDd4cUkW,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
24,Just posted a photo http://t.co/GMSVlMLd,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
25,Just posted a photo http://t.co/4qM2q4zc,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
26,"I'm at Powell Street Cable Car Turnaround (San Francisco, CA) w/ 2 others http://t.co/BZ29S9Xw",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
27,"I'm at San Francisco Pride (San Francisco, CA) w/ 52 others http://t.co/3nftYQxS",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
28,"I'm at Civic Center Plaza (San Francisco, CA) w/ 23 others http://t.co/uMpyBbvH",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
29,Just posted a photo http://t.co/XXmKTwZg,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
30,Smirnoff girls http://t.co/voF1LOkq,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
31,Just posted a photo http://t.co/zfYSYSZL,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
32,Just posted a photo http://t.co/PnYeeW5w,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
33,"I'm at HI San Francisco City Center (San Francisco, CA) w/ 2 others http://t.co/R7WAncT0",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
34,Just posted a photo http://t.co/sCfndyyB,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
35,Naked men all over the pride  http://t.co/mtsgCl1g,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
36,Just posted a photo http://t.co/GIL6DkzJ,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
37,All over the city  http://t.co/8pbEFSnH,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
38,"""Go to R Bar. Get a group of friends and take a Fernet shot."" @username R Bar via Anna M.: http://t.co/3VLLJZZo #4sqTip",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
39,Just posted a photo http://t.co/3TfTCudQ,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
40,Geeky meeting near the gate  http://t.co/iI7wHFdk,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
41,"I'm at 500 Startups (Mountain View, CA) w/ 6 others [pic]: http://t.co/ScCcHFFV",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
42,"I'm at Google HQ (Mountain View, Ca) [pic]: http://t.co/3w6ZHJYX",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
43,"I'm at Googleplex - Google Store (Mountain View, CA) [pic]: http://t.co/pFzf3mwi",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
44,"I'm at Googleplex - Steam Cafe (Mountain View, CA) http://t.co/8naaceEG",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
45,"I'm at Google Android Camp (Mountain View, CA) w/ 2 others [pic]: http://t.co/j91mp8hi",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
46,"I'm at Computer History Museum (Mountain View, CA) [pic]: http://t.co/aTWr6voo",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
47,Hard disk of late 60s. It still works ! http://t.co/BVt5aUnQ,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
48,"@username thanks for receiving us this afternoon, u r very cool people and inspired us to follow your steps",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
49,Good morning SF http://t.co/O0C3aI54,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
50,Google Engage (@username Googleplex - 1900) [pic]: http://t.co/EtnQRYlV,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
51,"I'm at Googleplex - Long Life (Mountain View, CA) w/ 3 others [pic]: http://t.co/9H95ylXf",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
52,Jelly bean it's here (@username Google Android Camp w/ 2 others) [pic]: http://t.co/9a1oE2E7,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
53,People of @username rocking at #google #io12 http://t.co/4JDp9DYe,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
54,It's a Startup world @username google #io12 #gdg http://t.co/ASyLqc4R,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
55,I'm at Google I/O 2012 w/ 18 others [pic]: http://t.co/AmSxwVIh,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
56,"""Only 10 percent of USA citizen has passport, this is awful truth""",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
57,Just posted a photo http://t.co/Na9BlbnP,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
58,"I'm at Pancho Villa Taqueria (San Francisco, CA) w/ 5 others [pic]: http://t.co/RUWwwtvY",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
59,"I'm at Dalva (San Francisco, CA) w/ 3 others [pic]: http://t.co/QYbvEzLv",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
60,"""Mission bar Dalva was named after a a book of the same name by Jim Harrison."" @username Dalva via @usernamescoutmob: http://t.co/9ScUefbQ #foursquare",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
61,"""SF Weekly’s Best Of 2011 Winner – Editorial Pick – BEST BAR INSIDE A BAR..."" @username Dalva via @usernamesfweeklystreet: http://t.co/zS5iwJ0b #foursquare",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
62,"I'm at Mashery (San Francisco, CA) w/ 2 others [pic]: http://t.co/jCMfFC5o",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
63,"I'm at Mashery (San Francisco, CA) w/ 4 others [pic]: http://t.co/2TNhBdLf",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
64,"I'm at Off the Grid: UN Plaza (San Francisco, California) [pic]: http://t.co/0sn575m0",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
65,"I'm at Apple Store (San Francisco, CA) w/ 5 others [pic]: http://t.co/4m3AYJ8x",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
66,"I'm at Hilton San Francisco Union Square (San Francisco, CA) w/ 2 others [pic]: http://t.co/dLEkyMJL",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
67,"I'm at Jasper's Corner Tap & Kitchen (San Francisco, CA) [pic]: http://t.co/nncbWnUA",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
68,"I'm at Helen Wills Playground (San Francisco, CA) [pic]: http://t.co/QfL7HADq",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
69,I'm at Lombard/Hyde Cable Car Stop http://t.co/AcxUt46i,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
70,"I'm at Fisherman's Wharf Sign (San Francisco, CA) w/ 3 others [pic]: http://t.co/nniUFlJd",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
71,"I'm at Bubba Gump Shrimp Co (San Francisco, CA) w/ 3 others [pic]: http://t.co/r3DGuZpA",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
72,"I'm at Apple Store (San Francisco, CA) w/ 7 others [pic]: http://t.co/ZZOOClHs",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
73,"I'm at Disney Store (San Francisco, CA) [pic]: http://t.co/tytNX00Q",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
74,"I'm at Code for America (San Francisco, CA) w/ 10 others [pic]: http://t.co/lhpZYfv2",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
75,"I just unlocked the ""Greasy Spoon"" badge on @username for checking in at diners! Bring on the burgers! http://t.co/oGQVZElL",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
76,"I'm at Pinecrest Diner (San Francisco, CA) http://t.co/5VjbGgjI",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
77,"I'm at HI San Francisco City Center (San Francisco, CA) http://t.co/ES2KeKSW",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
78,4th of J gringo party (@username Cova Hotel w/ 2 others) [pic]: http://t.co/OO9u64tP,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
79,"I'm at Bigfoot Lodge (San Francisco, CA) [pic]: http://t.co/EwpCRZdI",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
80,"I just unlocked the ""Great Outdoors"" badge on @username for checking in at outdoor spots! Freedom! http://t.co/3XaWoAPo",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
81,"I'm at Chinatown Gate (San Francisco, CA) w/ 2 others [pic]: http://t.co/Ogt65RUv",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
82,"I'm at Chinatown (San Francisco, CA) w/ 3 others [pic]: http://t.co/gXNiZ6I8",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
83,"I'm at First public school In California (San Francisco, CA) [pic]: http://t.co/93QJ0CjG",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
84,"I'm at Sue Bierman Park (San Francisco, CA) [pic]: http://t.co/7OMwh662",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
85,"I'm at Vaillancourt Fountain (San Francisco, CA) [pic]: http://t.co/6ss9ysxN",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
86,"I'm at Embarcadero Center Walkway (San Francisco, CA) [pic]: http://t.co/5etKNDQm",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
87,Grain salad +salmon and Heretic evil twin beer (@username Jasper's Corner Tap & Kitchen w/ 3 others) [pic]: http://t.co/8Y4XyoRm,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
88,"I'm at Chinatown (San Francisco, CA) [pic]: http://t.co/eDlcX2kg",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
89,"I just unlocked the ""Overshare"" badge on @username! http://t.co/aqrJJu4R",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
90,"I'm at Chinatown Gate (San Francisco, CA) [pic]: http://t.co/VTtNQc6h",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
91,"I'm at GitHub HQ 2.0 (San Francisco, CA) http://t.co/RJY8Br7d",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
92,"I'm at 303 2nd Street Plaza (San Francisco, CA) [pic]: http://t.co/4QACZDxu",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
93,"I'm at Los Compadres (San Francisco, CA) w/ 3 others [pic]: http://t.co/SOpyu73B",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
94,"I'm at South Park (San Francisco, CA) w/ 6 others [pic]: http://t.co/asKbE4KS",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
95,Just posted a photo http://t.co/TuLvg1pL,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
96,Just posted a photo http://t.co/O4b74R20,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
97,Just posted a photo http://t.co/lmrl5uWZ,3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
98,"I'm at The Women's Center (San Francisco, CA) [pic]: http://t.co/H0NvqfhX",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
99,"I'm at Bi-Rite Creamery (San Francisco, CA) w/ 5 others [pic]: http://t.co/dfnOckPe",3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1
0,"""If you fight for a cause then fight for a cause!"" http://youtu.be/fFb3u6kzdAY #riots #truth",03f72f70-7a00-4dbb-93b7-6c7f65954fc5
1,Wow. This is a really REALLY cool Wheatley. http://www.youtube.com/watch?v=YzG94ct2d5k,03f72f70-7a00-4dbb-93b7-6c7f65954fc5
2,@username Do you still model props/build levels for your current games or is it purely designing and delegating?,03f72f70-7a00-4dbb-93b7-6c7f65954fc5
3,RT @username: 'DRM scheme that ENCOURAGES piracy is insane.',03f72f70-7a00-4dbb-93b7-6c7f65954fc5
4,"@username No, dear god, no. You should buy something like this instead. It's even red&black! http://t.co/Z1k7OsH",03f72f70-7a00-4dbb-93b7-6c7f65954fc5
5,This is cute and stuff. http://t.co/vnhHczd,03f72f70-7a00-4dbb-93b7-6c7f65954fc5
6,Seems my Lowpoly Contest is quite a success. I wonder how many more people enter during this weekend... http://t.co/t1tkL6X,03f72f70-7a00-4dbb-93b7-6c7f65954fc5
7,@username http://t.co/tNCOEzeZ More like Designer From Hell... Semi-bold is a perfectly valid request: http://t.co/EKQ8pd7V,03f72f70-7a00-4dbb-93b7-6c7f65954fc5
8,It looks like... LG has finally pushed an upgrade for my phone!?¡¿ No more Android Cupcake 1.5!,03f72f70-7a00-4dbb-93b7-6c7f65954fc5
9,Yesssss. Yes yes yes. It's now running froyo 2.2.2.,03f72f70-7a00-4dbb-93b7-6c7f65954fc5
10,"If I ever turn out to be absurdely rich, I'm going to buy a Clenet. http://t.co/eb5CLrko",03f72f70-7a00-4dbb-93b7-6c7f65954fc5
11,"No offense, but [insert offensive words here]",03f72f70-7a00-4dbb-93b7-6c7f65954fc5
12,"@username: any specific reason there's so much whitespace? You can easily have the wings twice as big as they are now, if you optimize the UV.",03f72f70-7a00-4dbb-93b7-6c7f65954fc5
13,"So... I just realized that the 2 series I like most are House, and Castle. Fun coinkidink.",03f72f70-7a00-4dbb-93b7-6c7f65954fc5
14,"RT @username: ""Our TF2 art thread has nearly 4 THOUSAND more replies than the WAYWO threa."" But it's also over twice as old... ;)",03f72f70-7a00-4dbb-93b7-6c7f65954fc5
